부추 콩가루 찜,부추 콩가루 찜,"['', '참기름', '참깨', '부추', '마늘', '대파', '고추']","['Chilly', 'Other grains', 'Chives', 'Green onion', 'Garlic']"
양배추롤,양배추롤,"['', '꿀', '닭', '후추', '당근', '머스터드', '부추', '소금', '양배추', '파프리카']","['Chives', 'Other fruiting vegetables', 'Other herbage crop', 'Chicken']"
단호박소고기롤,단호박소고기롤,"['', '오이', '밀', '양파', '간장', '마늘', '소고기', '소금', '양배추', '버섯', '식초']","['Beans', 'Other seasonings', 'Onion', 'Beef', 'Other herbage crop', 'Wheat', 'Garlic', 'Cucumber']"
생선카레튀김,생선카레튀김,"['', '설탕', '밀', '생선', '요구르트', '생강']","['Wheat', 'Other fish', 'Other dairy products']"
삼겹가지볶음,삼겹가지볶음,"['', '설탕', '후추', '가지', '참기름', '잣', '마늘', '버섯', '깻잎', '돼지고기', '생강']","['Pork', 'Other grains', 'Other herbage crop', 'Other fruiting vegetables', 'Garlic']"
주꾸미샐러드,주꾸미샐러드,"['', '미나리', '밀', '주꾸미', '와사비', '소금', '고추', '무', '식초']","['Other mollusks', 'Radish', 'Wheat', 'Chilly']"
닭가슴살현미스테이크,닭가슴살현미스테이크,"['', '닭', '양배추']","['Other herbage crop', 'Chicken']"
삼겹선,삼겹선,"['', '레몬', '양파', '소금', '버섯', '깻잎', '돼지고기', '조', '식초', '쌀']","['Other fruits', 'Pork', 'Onion', 'Other herbage crop', 'Other grains', 'Rice']"
미니버섯탕수,미니버섯탕수,"['', '소금', '오이', '버섯']",['Cucumber']
연어오븐구이,연어오븐구이,"['토마토', '레몬', '후추', '생크림', '크림', '당근', '버터', '양파', '피망', '마늘', '소금', '연어', '파프리카']","['Other fruits', 'Tomato', 'Onion', 'Other fruiting vegetables', 'Other fish', 'Butter', 'Garlic', 'Other dairy products']"
옥음밥,옥음밥,"['후추', '당근', '애호박', '옥수수', '식용유', '양파', '간장', '마늘', '라이스페이퍼', '버섯', '쌀']","['Beans', 'Other seasonings', 'Corn', 'Onion', 'Other fruiting vegetables', 'Rice', 'Garlic']"
와사비 연어초밥,와사비 연어초밥,"['파슬리', '설탕', '연어', '당근', '소금', '겨자', '버섯', '새싹', '식초', '쌀']","['Other fish', 'Rice']"
원소병,원소병,"['', '꿀', '오미자', '녹말', '치자', '잣', '귤', '대추', '쌀']","['Other fruits', 'Other fruiting vegetables', 'Rice']"
음메꼬꼬돌돌,음메꼬꼬돌돌,"['', '설탕', '미나리', '닭', '후추', '간장', '소금', '소고기', '고추', '계란', '식초', '쌀']","['Beans', 'Other seasonings', 'Chilly', 'Beef', 'Eggs', 'Rice', 'Chicken']"
전복리조또,전복리조또,"['올리브오일', '후추', '당근', '버터', '양파', '소금', '전복', '버섯', '우유', '쌀']","['Butter', 'Milk', 'Abalone', 'Onion', 'Rice']"
참깨흑임 자연두부샐러드,참깨흑임 자연두부샐러드,"['설탕', '참깨', '우유', '무순', '흑임자', '두부', '마요네즈', '날치알', '식초', '파프리카']","['Radish', 'Beans', 'Other seasonings', 'Milk', 'Other grains', 'Eggs', 'Other fruiting vegetables', 'Other fish']"
초계탕,초계탕,"['', '설탕', '닭', '오이', '양파', '마늘', '겨자', '대파', '소금', '양배추', '식초', '파프리카']","['Onion', 'Other herbage crop', 'Green onion', 'Other fruiting vegetables', 'Garlic', 'Cucumber', 'Chicken']"
콩나물부추볶음,콩나물부추볶음,"['파', '당근', '양파', '부추', '소금', '콩나물', '감자', '식용유']","['Beans', 'Other seasonings', 'Onion', 'Chives', 'Potato', 'Green onion']"
콩비지포카치아 샌드위치,콩비지포카치아 샌드위치,"['토마토', '올리브오일', '콩', '치즈', '빵', '루꼴라', '무장아찌']","['Radish', 'Beans', 'Other seasonings', 'Tomato', 'Milk', 'Other herbage crop', 'Cheese', 'Eggs', 'Wheat', 'Butter']"
파프리카더덕소고기깻잎롤,파프리카더덕소고기깻잎롤,"['', '꿀', '아스파라거스', '레몬', '올리브오일', '후추', '양파', '더덕', '소금', '소고기', '파인애플', '깻잎', '식초', '파프리카']","['Other fruits', 'Onion', 'Beef', 'Other herbage crop', 'Other fruiting vegetables']"
해물아란치니,해물아란치니,"['토마토', '계란', '레몬', '양파', '샐러리', '마늘', '소금', '빵', '오징어', '새우', '새싹', '쌀']","['Other shellfish', 'Other fruits', 'Tomato', 'Milk', 'Onion', 'Other herbage crop', 'Wheat', 'Eggs', 'Shrimp', 'Butter', 'Garlic', 'Rice', 'Other mollusks']"
호박잎삼계,호박잎삼계,"['미나리', '닭', '후추', '소금', '인삼', '대추', '쌀']","['Other fruiting vegetables', 'Chicken', 'Rice', 'Other root vegetables']"
노른자크림 육회샐러드,노른자크림 육회샐러드,"['', '레몬', '설탕', '배', '참기름', '아보카도', '마늘', '소고기', '치즈', '소금', '계란', '두릅']","['Other fruits', 'Other grains', 'Beef', 'Cheese', 'Eggs', 'Other root vegetables', 'Garlic']"
닭고기 완자삼계죽,닭고기 완자삼계죽,"['닭', '후추', '양파', '간장', '마늘', '인삼', '대파', '대추', '쌀']","['Beans', 'Other seasonings', 'Onion', 'Green onion', 'Other fruiting vegetables', 'Other root vegetables', 'Garlic', 'Rice', 'Chicken']"
대하마늘볶음밥,대하마늘볶음밥,"['', '파', '당근', '생강', '양파', '마늘', '고추', '깻잎', '새우', '대추', '쌀']","['Other shellfish', 'Chilly', 'Onion', 'Other herbage crop', 'Green onion', 'Shrimp', 'Other fruiting vegetables', 'Garlic', 'Rice']"
두부 카프리제,두부 카프리제,"['설탕', '두유', '애호박', '마', '간장', '마늘', '소고기', '감자', '소금', '버섯', '연근', '깻잎', '돼지고기']","['Pork', 'Beans', 'Other seasonings', 'Beef', 'Potato', 'Other herbage crop', 'Other fruiting vegetables', 'Other root vegetables', 'Garlic']"
미역볶음밥,미역볶음밥,"['', '닭', '콩', '맛술', '대추', '쌀']","['Beans', 'Other seasonings', 'Other fruiting vegetables', 'Rice', 'Chicken']"
청국장볶음밥,청국장볶음밥,"['', '시금치', '들깨', '들기름', '올리브오일', '우엉', '애호박', '양파', '고구마', '마늘', '감자', '쌀']","['Onion', 'Other grains', 'Potato', 'Other fruiting vegetables', 'Rice', 'Other root vegetables', 'Garlic', 'Sweet potato']"
해물볶음밥,해물볶음밥,"['', '아스파라거스', '미나리', '우엉', '버섯', '새우', '쌀']","['Other shellfish', 'Rice', 'Shrimp', 'Other root vegetables']"
토마토카레 채소볶음밥,토마토카레 채소볶음밥,"['', '토마토', '당근', '강황', '양파', '피망', '브로컬리', '감자', '파프리카']","['Tomato', 'Onion', 'Other herbage crop', 'Potato', 'Other fruiting vegetables']"
구운주먹밥,구운주먹밥,"['톳', '', '김', '식초', '쌀']",['Rice']
깐풍주먹밥,깐풍주먹밥,"['', '설탕', '후추', '밀', '쇠고기', '파인애플', '고추', '새우']","['Other shellfish', 'Other fruits', 'Chilly', 'Beef', 'Wheat', 'Shrimp']"
닭봉주먹밥,닭봉주먹밥,"['', '꿀', '닭', '가지', '호박', '참기름', '양파', '참깨', '치즈', '버섯', '시래기', '마요네즈', '우유', '쌀']","['Milk', 'Onion', 'Other grains', 'Cheese', 'Eggs', 'Other fruiting vegetables', 'Rice', 'Chicken']"
봄주먹밥,봄주먹밥,"['', '낙지', '올리브오일', '두부', '양파', '봄동', '마늘', '깻잎', '쌀']","['Beans', 'Other seasonings', 'Garlic', 'Onion', 'Other herbage crop', 'Rice', 'Other mollusks']"
깻잎장아찌롤,깻잎장아찌롤,"['', '피클', '깻잎장아찌', '머스터드', '계란', '김', '쌀']","['Beans', 'Other seasonings', 'Other herbage crop', 'Eggs', 'Rice', 'Cucumber']"
참치비빔밥롤,참치비빔밥롤,"['', '로즈마리', '가지', '사과', '콩', '참치', '고추', '계란', '김', '쌀']","['Beans', 'Other seasonings', 'Chilly', 'Other herbage crop', 'Eggs', 'Other fruiting vegetables', 'Other fish', 'Rice', 'Apple']"
새싹참치김밥,새싹참치김밥,"['', '설탕', '파인애플', '계란', '김', '마요네즈', '파프리카']","['Other fruits', 'Eggs', 'Other fruiting vegetables']"
연어주먹밥튀김,연어주먹밥튀김,"['', '당근', '양파', '간장', '피망', '마늘', '참깨', '빵', '식초', '쌀']","['Beans', 'Other seasonings', 'Milk', 'Onion', 'Other grains', 'Wheat', 'Eggs', 'Other fruiting vegetables', 'Rice', 'Butter', 'Garlic']"
오징어불고기김밥,오징어불고기김밥,"['', '계란', '당근', '고추장', '피망', '깻잎', '오징어', '김', '파프리카']","['Beans', 'Other seasonings', 'Chilly', 'Other herbage crop', 'Eggs', 'Other fruiting vegetables', 'Other mollusks']"
닭가슴살청포묵비빔밥,닭가슴살청포묵비빔밥,"['', '닭', '후추', '참기름', '마늘', '청포묵', '양배추', '계란']","['Other grains', 'Other herbage crop', 'Eggs', 'Garlic', 'Chicken']"
족발수육,족발수육,"['', '맥주', '가지', '고구마', '족발', '깨']","['Sweet potato', 'Other fruiting vegetables', 'Other grains']"
함초떡갈비,함초떡갈비,"['', '설탕', '후추', '당근', '참기름', '양파', '샐러리', '마늘', '소고기', '대파', '깨', '돼지고기']","['Pork', 'Onion', 'Other grains', 'Beef', 'Other herbage crop', 'Green onion', 'Garlic']"
삼색소면,삼색소면,"['면', '', '쪽파', '소금', '고추', '조개']","['Other shellfish', 'Wheat', 'Green onion', 'Chilly']"
돼지수육맑은전골,돼지수육맑은전골,"['', '숙주', '당근', '배추', '겨자', '된장', '깨', '버섯', '돼지고기', '식초']","['Pork', 'Beans', 'Other seasonings', 'Other herbage crop', 'Other grains']"
채소비빔밥,채소비빔밥,"['', '파', '바지락', '후추', '오이', '당근', '함초', '참기름', '양파', '마늘', '쇠고기', '깻잎', '쌀']","['Other shellfish', 'Other seafood', 'Onion', 'Other grains', 'Beef', 'Other herbage crop', 'Green onion', 'Rice', 'Garlic', 'Cucumber']"
열무김치파스타,열무김치파스타,"['', '오이', '열무김치', '파스타면', '양파', '깨', '고추']","['Radish', 'Chilly', 'Onion', 'Other grains', 'Wheat', 'Eggs', 'Other root vegetables', 'Cucumber']"
해초갈비찜,해초갈비찜,"['', '메추리알', '당근', '올리고당', '양파', '간장', '마늘', '대파', '감자', '깨', '미역', '돼지고기', '대추', '생강']","['Pork', 'Beans', 'Other seasonings', 'Other seafood', 'Onion', 'Potato', 'Other grains', 'Green onion', 'Other fruiting vegetables', 'Garlic']"
버섯곤드레밥,버섯곤드레밥,"['', '곤드레', '참기름', '고추', '된장', '깨', '버섯', '쌀']","['Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Rice']"
바다향이 풍부한 전복죽,바다향이 풍부한 전복죽,"['', '후추', '당근', '참기름', '전복', '흑임자']","['Other grains', 'Abalone']"
주꾸미연포탕,주꾸미연포탕,"['', '미나리', '후추', '호박', '주꾸미', '양파', '마늘', '대파', '고추', '무']","['Radish', 'Garlic', 'Onion', 'Chilly', 'Green onion', 'Other fruiting vegetables', 'Other mollusks']"
함초소고기말이,함초소고기말이,"['', '버섯 마늘 소금', '간장', '마늘', '무순', '고추', '쇠고기', '겨자', '식초']","['Radish', 'Beans', 'Other seasonings', 'Chilly', 'Beef', 'Garlic']"
묵계밥,묵계밥,"['', '후추', '버섯 마늘 소금', '양파', '간장', '도토리묵', '마늘', '대파', '계란', '올방개묵']","['Beans', 'Other seasonings', 'Onion', 'Eggs', 'Green onion', 'Garlic']"
근채류주먹밥,근채류주먹밥,"['', '함초 소금', '오이', '우엉', '마늘기름', '참기름', '양파', '간장', '고추', '감자', '깨', '연근']","['Beans', 'Other seasonings', 'Other seafood', 'Onion', 'Chilly', 'Other grains', 'Potato', 'Other root vegetables', 'Garlic', 'Cucumber']"
단호박약식,단호박약식,"['', '계피', '참기름', '단호박', '밤', '대추', '쌀']","['Other grains', 'Other fruiting vegetables', 'Rice', 'Other root vegetables']"
달콤스테이크,달콤스테이크,"['', '시금치', '설탕', '레몬', '양파', '딸기잼', '소금', '소고기', '감자']","['Beef', 'Other fruits', 'Potato', 'Onion']"
삼색샌드위치,삼색샌드위치,"['', '토마토', '당근', '올리고당', '식빵', '소금', '치즈', '계란']","['Tomato', 'Milk', 'Wheat', 'Eggs', 'Cheese', 'Butter']"
황태탕수육,황태탕수육,"['', '설탕', '당근', '밀', '양파', '간장', '황태', '계란', '쌀']","['Beans', 'Other seasonings', 'Onion', 'Wheat', 'Eggs', 'Other fish', 'Rice']"
밥핫도그,밥핫도그,"['', '햄', '계란', '밀', '소금', '식용유', '파프리카']","['Eggs', 'Wheat', 'Pork', 'Other fruiting vegetables']"
스테이크카나페,스테이크카나페,"['', '설탕', '후추', '가지', '사과', '양파', '소금', '소고기', '마늘']","['Onion', 'Beef', 'Other fruiting vegetables', 'Garlic', 'Apple']"
꽃밥,꽃밥,"['', '설탕', '당근', '고구마', '마늘', '라이스페이퍼', '대파', '깨', '견과류', '계란', '두부', '돼지고기']","['Pork', 'Beans', 'Other seasonings', 'Other grains', 'Eggs', 'Green onion', 'Rice', 'Garlic', 'Sweet potato']"
버섯만두찜,버섯만두찜,"['', '시금치', '생크림', '밀', '식용유', '소금', '버섯', '두부', '새우']","['Other shellfish', 'Beans', 'Other seasonings', 'Wheat', 'Shrimp', 'Other dairy products']"
떡갈비주먹밥,떡갈비주먹밥,"['', '후추', '올리고당', '버섯', '양파', '마늘', '소고기', '맛술', '식용유', '돼지고기', '쌀']","['Pork', 'Onion', 'Beef', 'Rice', 'Garlic']"
홍합죽,홍합죽,"['', '참기름', '양파', '다시마', '홍합', '쌀']","['Other seafood', 'Onion', 'Other grains', 'Rice', 'Mussel']"
샐러드돈가스,샐러드돈가스,"['', '파슬리', '피클', '밀', '소금', '계란', '돼지고기']","['Cucumber', 'Wheat', 'Eggs', 'Pork']"
조개크림파스타,조개크림파스타,"['', '파슬리', '올리브오일', '버터', '양파', '우유', '소금', '스파게티면']","['Milk', 'Onion', 'Wheat', 'Eggs', 'Butter']"
닭날개튀김,닭날개튀김,"['', '레몬', '닭', '땅콩', '오렌지']","['Peanut', 'Other fruits', 'Chicken', 'Other seasonings']"
해산물리조또,해산물리조또,"['', '시금치', '당근', '양파', '다시마', '마늘', '치즈', '오징어', '보리', '새우', '우유']","['Other shellfish', 'Other seafood', 'Milk', 'Onion', 'Cheese', 'Shrimp', 'Garlic', 'Barley', 'Other mollusks']"
떡완자조림,떡완자조림,"['', '후추', '당근', '식용유', '간장', '마늘', '쇠고기', '깨', '버섯', '돼지고기']","['Pork', 'Beans', 'Other seasonings', 'Beef', 'Other grains', 'Garlic']"
닭고기채소스파게티,닭고기채소스파게티,"['', '토마토', '후추', '닭', '양파', '마늘', '버섯', '스파게티면']","['Tomato', 'Onion', 'Wheat', 'Eggs', 'Garlic', 'Chicken']"
계만두,계만두,"['', '오이', '닭', '휘핑크림', '후추', '참깨', '간장', '피망', '마늘', '배추', '대파', '버섯']","['Beans', 'Other seasonings', 'Other grains', 'Other herbage crop', 'Other fruiting vegetables', 'Green onion', 'Garlic', 'Cucumber', 'Chicken', 'Other dairy products']"
삼계선,삼계선,"['', '수삼', '설탕', '닭', '포도', '두부', '파프리카']","['Other fruits', 'Beans', 'Other seasonings', 'Other fruiting vegetables', 'Other root vegetables', 'Chicken']"
쇠고기표고찜,쇠고기표고찜,"['', '호박', '밀', '버섯', '대파', '계란', '파프리카']","['Green onion', 'Wheat', 'Eggs', 'Other fruiting vegetables']"
떡갈비찜,떡갈비찜,"['', '후추', '참기름', '간장', '마늘', '쇠고기', '돼지고기']","['Pork', 'Beans', 'Other seasonings', 'Other grains', 'Beef', 'Garlic']"
해산물두부샌드,해산물두부샌드,"['관자', '', '꿀', '두유', '깨', '두부', '새우', '파프리카']","['Other shellfish', 'Beans', 'Other seasonings', 'Other grains', 'Other fruiting vegetables', 'Shrimp']"
단호박제육볶음,단호박제육볶음,"['', '호박', '참기름', '고추장', '참깨', '대파', '돼지고기']","['Pork', 'Beans', 'Other seasonings', 'Chilly', 'Other grains', 'Other fruiting vegetables', 'Green onion']"
버섯콩불고기,버섯콩불고기,"['', '파', '미나리', '당근', '콩', '양파', '간장', '마늘', '양배추', '버섯', '맛술', '생강']","['Beans', 'Other seasonings', 'Onion', 'Other herbage crop', 'Green onion', 'Garlic']"
차돌박이볶음,차돌박이볶음,"['', '후추', '배', '양파', '부추', '간장', '쇠고기', '식초', '파프리카']","['Other fruits', 'Beans', 'Other seasonings', 'Onion', 'Chives', 'Beef', 'Other fruiting vegetables']"
